Provider,Unique_Beneficiaries,Avg_Patient_Age,Avg_Chronic_Conditions,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Max_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,IP_Avg_Claim_Duration,IP_Max_Claim_Duration,IP_Unique_Diagnosis_Codes,IP_Unique_Procedure_Codes,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Max_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claims,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,IP_Claim_Share,OP_Claim_Share,IP_Reimbursement_Range,OP_Reimbursement_Range,PotentialFraud
PRV53683,8,74.85284052019165,3.875,2.0,2.0,35000.0,17500.0,24000.0,2136.0,1068.0,8.0,15.0,15.0,5.0,7.0,6.0,2300.0,328.57142857142856,2050.0,0.0,0.0,9.0,37300.0,2136.0,1.125,4662.5,0.2222222222222222,0.7777777777777778,6500.0,1721.4285714285716,No
PRV53684,4,73.66598220396989,3.75,,,,,,,,,,,,4.0,4.0,2570.0,642.5,2400.0,0.0,0.0,4.0,2570.0,0.0,1.0,642.5,0.0,1.0,0.0,1757.5,No
PRV53685,29,75.36982227572045,4.724137931034483,,,,,,,,,,,,45.0,29.0,17770.0,394.8888888888889,3300.0,50.0,1.1111111111111112,45.0,17770.0,50.0,1.5517241379310345,612.7586206896551,0.0,1.0,0.0,2905.1111111111113,No
PRV53686,232,76.50376454483231,4.400862068965517,,,,,,,,,,,,292.0,232.0,78140.0,267.6027397260274,3300.0,930.0,3.184931506849315,292.0,78140.0,930.0,1.2586206896551724,336.8103448275862,0.0,1.0,0.0,3032.3972602739727,No
PRV53688,15,70.93734884782113,4.466666666666667,,,,,,,,,,,,17.0,15.0,3440.0,202.35294117647058,1000.0,100.0,5.882352941176471,17.0,3440.0,100.0,1.1333333333333333,229.33333333333334,0.0,1.0,0.0,797.6470588235294,No
PRV53689,383,76.56434038705204,4.073107049608355,,,,,,,,,,,,561.0,383.0,178130.0,317.5222816399287,3300.0,2090.0,3.7254901960784315,561.0,178130.0,2090.0,1.4647519582245432,465.09138381201046,0.0,1.0,0.0,2982.4777183600713,No
PRV53690,9,76.26770096585292,4.111111111111111,,,,,,,,,,,,11.0,9.0,1690.0,153.63636363636363,900.0,0.0,0.0,11.0,1690.0,0.0,1.2222222222222223,187.77777777777777,0.0,1.0,0.0,746.3636363636364,No
PRV53692,216,75.58259183207849,4.907407407407407,146.0,125.0,1366400.0,9358.90410958904,57000.0,147384.0,1068.0,5.328767123287672,29.0,502.0,67.0,98.0,92.0,31200.0,318.3673469387755,3300.0,370.0,3.7755102040816326,244.0,1397600.0,147754.0,1.1296296296296295,6470.37037037037,0.5983606557377049,0.4016393442622951,47641.09589041096,2981.6326530612246,Yes
PRV53694,61,76.9657880858608,4.098360655737705,,,,,,,,,,,,61.0,61.0,14560.0,238.68852459016392,3300.0,300.0,4.918032786885246,61.0,14560.0,300.0,1.0,238.68852459016392,0.0,1.0,0.0,3061.311475409836,No
PRV53695,78,74.9283771213956,4.397435897435898,,,,,,,,,,,,116.0,78.0,32120.0,276.8965517241379,3300.0,660.0,5.689655172413793,116.0,32120.0,660.0,1.4871794871794872,411.79487179487177,0.0,1.0,0.0,3023.1034482758623,No
PRV53696,15,69.23769107916952,4.933333333333334,,,,,,,,,,,,15.0,15.0,4830.0,322.0,2100.0,100.0,6.666666666666667,15.0,4830.0,100.0,1.0,322.0,0.0,1.0,0.0,1778.0,No
PRV53697,100,76.71118412046543,5.28,71.0,62.0,868000.0,12225.352112676057,72000.0,75828.0,1068.0,5.464788732394366,20.0,324.0,39.0,43.0,42.0,11270.0,262.09302325581393,2000.0,0.0,0.0,114.0,879270.0,75828.0,1.14,8792.7,0.6228070175438597,0.37719298245614036,59774.64788732394,1737.906976744186,No
PRV53698,72,77.20484447486501,4.402777777777778,,,,,,,,,,,,77.0,72.0,30550.0,396.75324675324674,3300.0,240.0,3.116883116883117,77.0,30550.0,240.0,1.0694444444444444,424.30555555555554,0.0,1.0,0.0,2903.246753246753,No
PRV53699,280,76.02597047032366,4.417857142857143,2.0,2.0,18000.0,9000.0,10000.0,2136.0,1068.0,4.0,6.0,18.0,1.0,359.0,278.0,112970.0,314.67966573816153,3300.0,790.0,2.200557103064067,361.0,130970.0,2926.0,1.2892857142857144,467.75,0.00554016620498615,0.9944598337950139,1000.0,2985.3203342618385,No
PRV53700,454,76.40327818433455,4.057268722466961,,,,,,,,,,,,913.0,454.0,220320.0,241.31434830230012,3300.0,2180.0,2.3877327491785323,913.0,220320.0,2180.0,2.011013215859031,485.2863436123348,0.0,1.0,0.0,3058.6856516977,No
PRV53701,6,76.44490075290896,3.6666666666666665,,,,,,,,,,,,6.0,6.0,2270.0,378.3333333333333,1300.0,80.0,13.333333333333334,6.0,2270.0,80.0,1.0,378.3333333333333,0.0,1.0,0.0,921.6666666666667,No
PRV53702,729,76.33079922521452,4.285322359396433,,,,,,,,,,,,1010.0,729.0,289070.0,286.2079207920792,3300.0,3070.0,3.0396039603960396,1010.0,289070.0,3070.0,1.3854595336076818,396.5294924554184,0.0,1.0,0.0,3013.792079207921,No
PRV53703,39,76.99039997191947,4.6923076923076925,,,,,,,,,,,,39.0,39.0,6160.0,157.94871794871796,1300.0,0.0,0.0,39.0,6160.0,0.0,1.0,157.94871794871796,0.0,1.0,0.0,1142.051282051282,No
PRV53704,15,77.61058635637691,3.6666666666666665,,,,,,,,,,,,15.0,15.0,2950.0,196.66666666666666,1000.0,0.0,0.0,15.0,2950.0,0.0,1.0,196.66666666666666,0.0,1.0,0.0,803.3333333333334,No
PRV53705,57,77.51316690082496,4.508771929824562,4.0,4.0,32600.0,8150.0,17000.0,4272.0,1068.0,2.5,4.0,35.0,3.0,53.0,53.0,15820.0,298.49056603773585,1900.0,30.0,0.5660377358490566,57.0,48420.0,4302.0,1.0,849.4736842105264,0.07017543859649122,0.9298245614035088,8850.0,1601.5094339622642,No
PRV53706,445,76.3631620638473,5.103370786516854,282.0,262.0,2776000.0,9843.971631205673,119000.0,296904.0,1068.0,5.709219858156028,35.0,795.0,111.0,191.0,185.0,55940.0,292.87958115183244,3300.0,570.0,2.9842931937172774,473.0,2831940.0,297474.0,1.0629213483146067,6363.91011235955,0.5961945031712473,0.40380549682875266,109156.02836879433,3007.1204188481674,Yes
PRV53708,36,75.41075366948057,5.083333333333333,,,,,,,,,,,,53.0,36.0,20820.0,392.8301886792453,3300.0,100.0,1.8867924528301887,53.0,20820.0,100.0,1.4722222222222223,578.3333333333334,0.0,1.0,0.0,2907.169811320755,No
PRV53709,91,76.50045505486985,4.637362637362638,,,,,,,,,,,,99.0,91.0,25310.0,255.65656565656565,3300.0,400.0,4.040404040404041,99.0,25310.0,400.0,1.0879120879120878,278.13186813186815,0.0,1.0,0.0,3044.343434343434,No
PRV53710,255,76.35145414770973,4.294117647058823,58.0,50.0,534000.0,9206.896551724138,47000.0,60876.0,1068.0,5.086206896551724,19.0,274.0,36.0,327.0,217.0,81000.0,247.70642201834863,3300.0,1460.0,4.464831804281346,385.0,615000.0,62336.0,1.5098039215686274,2411.764705882353,0.15064935064935064,0.8493506493506493,37793.10344827586,3052.293577981651,No
PRV53712,203,75.87121311740727,4.724137931034483,161.0,143.0,1859500.0,11549.689440993789,57000.0,170880.0,1068.0,6.496894409937888,35.0,559.0,84.0,76.0,67.0,22920.0,301.57894736842104,3300.0,220.0,2.8947368421052633,237.0,1882420.0,171100.0,1.167487684729064,9273.004926108375,0.679324894514768,0.3206751054852321,45450.31055900621,2998.421052631579,Yes
PRV53713,28,75.41840226850493,3.6785714285714284,,,,,,,,,,,,31.0,28.0,4340.0,140.0,500.0,170.0,5.483870967741935,31.0,4340.0,170.0,1.1071428571428572,155.0,0.0,1.0,0.0,360.0,No
PRV53714,68,75.85433023311994,4.426470588235294,,,,,,,,,,,,144.0,68.0,44310.0,307.7083333333333,3300.0,270.0,1.875,144.0,44310.0,270.0,2.1176470588235294,651.6176470588235,0.0,1.0,0.0,2992.2916666666665,No
PRV53715,21,68.61771128711581,3.2857142857142856,,,,,,,,,,,,24.0,21.0,7140.0,297.5,3200.0,30.0,1.25,24.0,7140.0,30.0,1.1428571428571428,340.0,0.0,1.0,0.0,2902.5,No
PRV53716,30,70.26246862879307,3.7666666666666666,,,,,,,,,,,,33.0,30.0,7400.0,224.24242424242425,3100.0,170.0,5.151515151515151,33.0,7400.0,170.0,1.1,246.66666666666666,0.0,1.0,0.0,2875.757575757576,No
PRV53717,37,75.18819024363172,4.0,,,,,,,,,,,,61.0,37.0,17940.0,294.0983606557377,2500.0,0.0,0.0,61.0,17940.0,0.0,1.6486486486486487,484.86486486486484,0.0,1.0,0.0,2205.9016393442625,No
PRV53718,1,73.5003422313484,5.0,,,,,,,,,,,,1.0,1.0,200.0,200.0,200.0,0.0,0.0,1.0,200.0,0.0,1.0,200.0,0.0,1.0,0.0,0.0,No
PRV53719,5,67.8652977412731,2.4,,,,,,,,,,,,5.0,5.0,770.0,154.0,600.0,0.0,0.0,5.0,770.0,0.0,1.0,154.0,0.0,1.0,0.0,446.0,No
PRV53720,51,71.1610366254647,4.196078431372549,,,,,,,,,,,,55.0,51.0,13700.0,249.0909090909091,3300.0,450.0,8.181818181818182,55.0,13700.0,450.0,1.0784313725490196,268.62745098039215,0.0,1.0,0.0,3050.909090909091,No
PRV53721,5,69.33169062286106,5.4,,,,,,,,,,,,5.0,5.0,2560.0,512.0,1600.0,0.0,0.0,5.0,2560.0,0.0,1.0,512.0,0.0,1.0,0.0,1088.0,No
PRV53722,6,74.30527036276523,3.5,,,,,,,,,,,,6.0,6.0,1000.0,166.66666666666666,400.0,0.0,0.0,6.0,1000.0,0.0,1.0,166.66666666666666,0.0,1.0,0.0,233.33333333333334,No
PRV53723,6,82.290212183436,5.833333333333333,,,,,,,,,,,,6.0,6.0,3900.0,650.0,3300.0,0.0,0.0,6.0,3900.0,0.0,1.0,650.0,0.0,1.0,0.0,2650.0,No
PRV53724,2,82.70910335386722,6.0,,,,,,,,,,,,2.0,2.0,120.0,60.0,70.0,0.0,0.0,2.0,120.0,0.0,1.0,60.0,0.0,1.0,0.0,10.0,No
PRV53725,1,82.16290212183436,5.0,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
PRV53726,12,76.5886379192334,4.916666666666667,,,,,,,,,,,,16.0,12.0,3710.0,231.875,2100.0,0.0,0.0,16.0,3710.0,0.0,1.3333333333333333,309.1666666666667,0.0,1.0,0.0,1868.125,No
PRV53727,17,74.26452470105085,5.0,,,,,,,,,,,,20.0,17.0,7230.0,361.5,2400.0,10.0,0.5,20.0,7230.0,10.0,1.1764705882352942,425.29411764705884,0.0,1.0,0.0,2038.5,No
PRV53728,14,73.21814803950328,4.214285714285714,,,,,,,,,,,,14.0,14.0,3480.0,248.57142857142858,1400.0,0.0,0.0,14.0,3480.0,0.0,1.0,248.57142857142858,0.0,1.0,0.0,1151.4285714285713,No
PRV53729,3,84.94364590463152,5.0,,,,,,,,,,,,3.0,3.0,1900.0,633.3333333333334,1800.0,0.0,0.0,3.0,1900.0,0.0,1.0,633.3333333333334,0.0,1.0,0.0,1166.6666666666665,No
PRV53730,2,98.95687885010267,6.0,,,,,,,,,,,,2.0,2.0,230.0,115.0,200.0,0.0,0.0,2.0,230.0,0.0,1.0,115.0,0.0,1.0,0.0,85.0,No
PRV53731,4,77.41615331964408,5.75,,,,,,,,,,,,4.0,4.0,2660.0,665.0,2500.0,0.0,0.0,4.0,2660.0,0.0,1.0,665.0,0.0,1.0,0.0,1835.0,No
PRV53732,15,77.24864248231805,4.733333333333333,,,,,,,,,,,,15.0,15.0,3150.0,210.0,900.0,40.0,2.6666666666666665,15.0,3150.0,40.0,1.0,210.0,0.0,1.0,0.0,690.0,No
PRV53733,19,75.73558125292698,3.1052631578947367,,,,,,,,,,,,20.0,19.0,6430.0,321.5,2200.0,20.0,1.0,20.0,6430.0,20.0,1.0526315789473684,338.42105263157896,0.0,1.0,0.0,1878.5,No
PRV53734,1,62.666666666666664,7.0,,,,,,,,,,,,1.0,1.0,20.0,20.0,20.0,0.0,0.0,1.0,20.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,No
PRV53735,3,68.24823180469998,3.0,,,,,,,,,,,,3.0,3.0,810.0,270.0,310.0,0.0,0.0,3.0,810.0,0.0,1.0,270.0,0.0,1.0,0.0,40.0,No
PRV53740,29,74.14874082465954,4.379310344827586,,,,,,,,,,,,47.0,29.0,12140.0,258.29787234042556,1900.0,500.0,10.638297872340425,47.0,12140.0,500.0,1.6206896551724137,418.62068965517244,0.0,1.0,0.0,1641.7021276595744,No
PRV53741,7,78.26029138554806,5.571428571428571,,,,,,,,,,,,7.0,7.0,2390.0,341.42857142857144,1700.0,0.0,0.0,7.0,2390.0,0.0,1.0,341.42857142857144,0.0,1.0,0.0,1358.5714285714284,No
PRV53743,31,72.23828133624782,4.516129032258065,,,,,,,,,,,,31.0,31.0,14140.0,456.1290322580645,3300.0,120.0,3.870967741935484,31.0,14140.0,120.0,1.0,456.1290322580645,0.0,1.0,0.0,2843.8709677419356,No
PRV53745,20,78.34496919917865,3.9,,,,,,,,,,,,23.0,20.0,3760.0,163.47826086956522,700.0,80.0,3.4782608695652173,23.0,3760.0,80.0,1.15,188.0,0.0,1.0,0.0,536.5217391304348,No
PRV53746,6,74.61099703399498,5.166666666666667,6.0,6.0,35000.0,5833.333333333333,10000.0,6408.0,1068.0,3.8333333333333335,9.0,40.0,5.0,,,,,,,,6.0,35000.0,6408.0,1.0,5833.333333333333,1.0,0.0,4166.666666666667,0.0,No
PRV53749,64,75.98027891854895,4.765625,24.0,21.0,231000.0,9625.0,32000.0,24564.0,1068.0,6.458333333333333,35.0,146.0,11.0,45.0,43.0,10350.0,230.0,2200.0,0.0,0.0,69.0,241350.0,24564.0,1.078125,3771.09375,0.34782608695652173,0.6521739130434783,22375.0,1970.0,Yes
PRV53750,380,74.78268669620664,3.9368421052631577,1.0,1.0,7000.0,7000.0,7000.0,1068.0,1068.0,5.0,5.0,9.0,,1244.0,380.0,346470.0,278.5128617363344,3300.0,2210.0,1.7765273311897105,1245.0,353470.0,3278.0,3.276315789473684,930.1842105263158,0.0008032128514056225,0.9991967871485944,0.0,3021.4871382636657,No
PRV53751,22,73.15039512164769,3.590909090909091,,,,,,,,,,,,22.0,22.0,9070.0,412.27272727272725,3100.0,0.0,0.0,22.0,9070.0,0.0,1.0,412.27272727272725,0.0,1.0,0.0,2687.727272727273,No
PRV53752,34,77.51105205942747,4.264705882352941,,,,,,,,,,,,35.0,34.0,11840.0,338.2857142857143,2600.0,200.0,5.714285714285714,35.0,11840.0,200.0,1.0294117647058822,348.2352941176471,0.0,1.0,0.0,2261.714285714286,No
PRV53754,9,78.36002737850787,5.222222222222222,,,,,,,,,,,,9.0,9.0,2530.0,281.1111111111111,1800.0,0.0,0.0,9.0,2530.0,0.0,1.0,281.1111111111111,0.0,1.0,0.0,1518.888888888889,No
PRV53755,20,74.45284052019164,4.45,,,,,,,,,,,,20.0,20.0,2050.0,102.5,400.0,210.0,10.5,20.0,2050.0,210.0,1.0,102.5,0.0,1.0,0.0,297.5,No
PRV53756,59,72.3450620076799,4.728813559322034,,,,,,,,,,,,59.0,59.0,18210.0,308.64406779661016,3300.0,80.0,1.3559322033898304,59.0,18210.0,80.0,1.0,308.64406779661016,0.0,1.0,0.0,2991.35593220339,No
PRV53757,54,75.04367886024286,4.351851851851852,1.0,1.0,23000.0,23000.0,23000.0,1068.0,1068.0,7.0,7.0,8.0,1.0,55.0,53.0,14230.0,258.72727272727275,2300.0,0.0,0.0,56.0,37230.0,1068.0,1.037037037037037,689.4444444444445,0.017857142857142856,0.9821428571428571,0.0,2041.2727272727273,No
PRV53759,52,76.05317748644237,4.519230769230769,,,,,,,,,,,,56.0,52.0,12020.0,214.64285714285714,3200.0,130.0,2.3214285714285716,56.0,12020.0,130.0,1.0769230769230769,231.15384615384616,0.0,1.0,0.0,2985.3571428571427,No
PRV53761,38,71.63262365358982,4.026315789473684,,,,,,,,,,,,38.0,38.0,9980.0,262.63157894736844,3000.0,250.0,6.578947368421052,38.0,9980.0,250.0,1.0,262.63157894736844,0.0,1.0,0.0,2737.3684210526317,No
PRV53762,557,75.38245489857788,4.439856373429085,84.0,59.0,915000.0,10892.857142857143,112000.0,87576.0,1068.0,6.773809523809524,35.0,380.0,42.0,534.0,500.0,167730.0,314.1011235955056,15800.0,1500.0,2.808988764044944,618.0,1082730.0,89076.0,1.1095152603231597,1943.8599640933573,0.13592233009708737,0.8640776699029126,101107.14285714286,15485.898876404495,Yes
PRV53763,57,74.80471198530206,5.719298245614035,58.0,57.0,739000.0,12741.379310344828,57000.0,59808.0,1068.0,5.4655172413793105,27.0,277.0,37.0,,,,,,,,58.0,739000.0,59808.0,1.0175438596491229,12964.912280701754,1.0,0.0,44258.620689655174,0.0,Yes
PRV53764,38,75.9855902590151,4.7368421052631575,1.0,1.0,2000.0,2000.0,2000.0,1068.0,1068.0,1.0,1.0,9.0,,38.0,37.0,10390.0,273.42105263157896,2000.0,60.0,1.5789473684210527,39.0,12390.0,1128.0,1.0263157894736843,326.05263157894734,0.02564102564102564,0.9743589743589743,0.0,1726.578947368421,No
PRV53765,66,76.59000684462697,4.363636363636363,,,,,,,,,,,,67.0,66.0,25080.0,374.32835820895525,3300.0,90.0,1.3432835820895523,67.0,25080.0,90.0,1.0151515151515151,380.0,0.0,1.0,0.0,2925.6716417910447,No
PRV53766,29,75.30033751091601,4.137931034482759,,,,,,,,,,,,30.0,29.0,4860.0,162.0,1200.0,100.0,3.3333333333333335,30.0,4860.0,100.0,1.0344827586206897,167.58620689655172,0.0,1.0,0.0,1038.0,No
PRV53767,18,77.85565442238953,5.166666666666667,,,,,,,,,,,,18.0,18.0,4130.0,229.44444444444446,2400.0,140.0,7.777777777777778,18.0,4130.0,140.0,1.0,229.44444444444446,0.0,1.0,0.0,2170.5555555555557,No
PRV53768,59,70.86184294481374,4.305084745762712,5.0,5.0,21000.0,4200.0,6000.0,4272.0,1068.0,4.2,7.0,42.0,1.0,57.0,54.0,16180.0,283.859649122807,2200.0,330.0,5.7894736842105265,62.0,37180.0,4602.0,1.0508474576271187,630.1694915254237,0.08064516129032258,0.9193548387096774,1800.0,1916.140350877193,No
PRV53769,354,74.93408662900188,4.889830508474576,132.0,126.0,1624900.0,12309.848484848484,73000.0,137772.0,1068.0,6.295454545454546,33.0,511.0,72.0,245.0,229.0,60280.0,246.0408163265306,3300.0,810.0,3.306122448979592,377.0,1685180.0,138582.0,1.0649717514124293,4760.395480225989,0.35013262599469497,0.649867374005305,60690.15151515152,3053.9591836734694,Yes
PRV53770,239,75.94085554973236,4.401673640167364,77.0,68.0,807500.0,10487.012987012988,47000.0,81168.0,1068.0,5.077922077922078,32.0,354.0,50.0,176.0,171.0,42020.0,238.75,3300.0,350.0,1.9886363636363635,253.0,849520.0,81518.0,1.0585774058577406,3554.476987447699,0.30434782608695654,0.6956521739130435,36512.98701298701,3061.25,No
PRV53771,50,70.7266803559206,4.72,,,,,,,,,,,,51.0,50.0,21610.0,423.72549019607845,3300.0,100.0,1.9607843137254901,51.0,21610.0,100.0,1.02,432.2,0.0,1.0,0.0,2876.2745098039213,No
PRV53772,22,76.66567108456225,4.181818181818182,,,,,,,,,,,,22.0,22.0,5410.0,245.9090909090909,1300.0,0.0,0.0,22.0,5410.0,0.0,1.0,245.9090909090909,0.0,1.0,0.0,1054.090909090909,No
PRV53773,531,75.23609322613952,4.357815442561205,,,,,,,,,,,,567.0,531.0,175830.0,310.1058201058201,5000.0,1700.0,2.998236331569665,567.0,175830.0,1700.0,1.0677966101694916,331.12994350282486,0.0,1.0,0.0,4689.89417989418,No
PRV53774,206,76.19721829043813,4.519417475728155,50.0,44.0,546000.0,10920.0,57000.0,51264.0,1068.0,7.16,35.0,276.0,30.0,174.0,163.0,43370.0,249.2528735632184,3200.0,560.0,3.218390804597701,224.0,589370.0,51824.0,1.087378640776699,2861.019417475728,0.22321428571428573,0.7767857142857143,46080.0,2950.7471264367814,No
PRV53775,45,76.99536086394403,3.933333333333333,2.0,2.0,12000.0,6000.0,11000.0,2136.0,1068.0,3.5,4.0,16.0,1.0,45.0,43.0,19170.0,426.0,3300.0,280.0,6.222222222222222,47.0,31170.0,2416.0,1.0444444444444445,692.6666666666666,0.0425531914893617,0.9574468085106383,5000.0,2874.0,No
PRV53776,191,75.62186123683485,4.397905759162303,47.0,45.0,530000.0,11276.595744680852,73000.0,50196.0,1068.0,5.0638297872340425,35.0,250.0,30.0,153.0,148.0,41960.0,274.2483660130719,3300.0,540.0,3.5294117647058822,200.0,571960.0,50736.0,1.0471204188481675,2994.5549738219897,0.235,0.765,61723.40425531915,3025.751633986928,Yes
PRV53779,48,71.88894592744695,3.9375,,,,,,,,,,,,49.0,48.0,12430.0,253.6734693877551,2900.0,100.0,2.0408163265306123,49.0,12430.0,100.0,1.0208333333333333,258.9583333333333,0.0,1.0,0.0,2646.326530612245,No
PRV53780,26,75.33586058021376,4.538461538461538,,,,,,,,,,,,26.0,26.0,5080.0,195.3846153846154,1600.0,0.0,0.0,26.0,5080.0,0.0,1.0,195.3846153846154,0.0,1.0,0.0,1404.6153846153845,No
PRV53781,371,74.9170508697842,4.622641509433962,79.0,74.0,874600.0,11070.886075949367,73000.0,84372.0,1068.0,6.050632911392405,35.0,337.0,46.0,314.0,304.0,88590.0,282.13375796178343,3300.0,920.0,2.929936305732484,393.0,963190.0,85292.0,1.059299191374663,2596.199460916442,0.2010178117048346,0.7989821882951654,61929.11392405063,3017.8662420382166,Yes
PRV53782,39,73.83176257919584,4.384615384615385,,,,,,,,,,,,53.0,39.0,17820.0,336.22641509433964,2800.0,0.0,0.0,53.0,17820.0,0.0,1.358974358974359,456.9230769230769,0.0,1.0,0.0,2463.7735849056603,No
PRV53783,30,72.22632899840292,4.166666666666667,,,,,,,,,,,,30.0,30.0,6640.0,221.33333333333334,3300.0,0.0,0.0,30.0,6640.0,0.0,1.0,221.33333333333334,0.0,1.0,0.0,3078.6666666666665,No
PRV53784,38,77.02093014878058,4.7631578947368425,,,,,,,,,,,,41.0,38.0,5870.0,143.17073170731706,1100.0,210.0,5.121951219512195,41.0,5870.0,210.0,1.0789473684210527,154.47368421052633,0.0,1.0,0.0,956.829268292683,No
PRV53785,124,76.86491797487359,4.661290322580645,,,,,,,,,,,,129.0,124.0,54580.0,423.1007751937984,3300.0,400.0,3.10077519379845,129.0,54580.0,400.0,1.0403225806451613,440.16129032258067,0.0,1.0,0.0,2876.8992248062013,No
PRV53786,538,74.90183176466697,3.9516728624535316,36.0,33.0,342000.0,9500.0,28000.0,38448.0,1068.0,6.083333333333333,27.0,211.0,24.0,1346.0,530.0,373760.0,277.6820208023774,13200.0,3860.0,2.8677563150074294,1382.0,715760.0,42308.0,2.5687732342007434,1330.4089219330856,0.02604920405209841,0.9739507959479016,18500.0,12922.317979197622,Yes
PRV53787,74,72.1825110531476,5.121621621621622,32.0,32.0,290000.0,9062.5,22000.0,34176.0,1068.0,4.9375,35.0,174.0,25.0,42.0,42.0,13480.0,320.95238095238096,1500.0,0.0,0.0,74.0,303480.0,34176.0,1.0,4101.081081081081,0.43243243243243246,0.5675675675675675,12937.5,1179.047619047619,Yes
PRV53788,18,75.29576393642103,4.444444444444445,,,,,,,,,,,,18.0,18.0,3500.0,194.44444444444446,900.0,0.0,0.0,18.0,3500.0,0.0,1.0,194.44444444444446,0.0,1.0,0.0,705.5555555555555,No
PRV53790,470,74.62841248343454,4.357446808510638,44.0,44.0,504000.0,11454.545454545454,57000.0,46992.0,1068.0,5.795454545454546,25.0,225.0,25.0,449.0,426.0,138230.0,307.8619153674833,6100.0,1070.0,2.3830734966592426,493.0,642230.0,48062.0,1.048936170212766,1366.4468085106382,0.08924949290060852,0.9107505070993914,45545.454545454544,5792.138084632516,Yes
PRV53791,90,75.05334245950263,4.355555555555555,6.0,5.0,42000.0,7000.0,15000.0,6408.0,1068.0,5.666666666666667,15.0,47.0,5.0,86.0,85.0,20190.0,234.7674418604651,2500.0,320.0,3.7209302325581395,92.0,62190.0,6728.0,1.0222222222222221,691.0,0.06521739130434782,0.9347826086956522,8000.0,2265.232558139535,No
PRV53792,52,73.43042173432318,5.365384615384615,33.0,32.0,261000.0,7909.090909090909,34000.0,35244.0,1068.0,4.424242424242424,17.0,177.0,14.0,20.0,20.0,11510.0,575.5,3300.0,50.0,2.5,53.0,272510.0,35294.0,1.0192307692307692,5240.576923076923,0.6226415094339622,0.37735849056603776,26090.909090909092,2724.5,Yes
PRV53793,37,74.82975377841908,4.8108108108108105,,,,,,,,,,,,45.0,37.0,25700.0,571.1111111111111,9200.0,40.0,0.8888888888888888,45.0,25700.0,40.0,1.2162162162162162,694.5945945945946,0.0,1.0,0.0,8628.888888888889,No
PRV53794,160,74.54722792607802,4.24375,,,,,,,,,,,,167.0,160.0,47640.0,285.2694610778443,3300.0,530.0,3.1736526946107784,167.0,47640.0,530.0,1.04375,297.75,0.0,1.0,0.0,3014.7305389221556,No
PRV53796,27,67.84211727127538,5.222222222222222,,,,,,,,,,,,28.0,27.0,5960.0,212.85714285714286,1300.0,100.0,3.5714285714285716,28.0,5960.0,100.0,1.037037037037037,220.74074074074073,0.0,1.0,0.0,1087.142857142857,No
PRV53797,2020,74.59235841448621,3.956930693069307,,,,,,,,,,,,4739.0,2020.0,1303600.0,275.0791306182739,16100.0,14020.0,2.958430048533446,4739.0,1303600.0,14020.0,2.346039603960396,645.3465346534654,0.0,1.0,0.0,15824.920869381725,Yes
PRV53798,38,74.52955798119528,4.947368421052632,,,,,,,,,,,,38.0,38.0,15620.0,411.05263157894734,3300.0,0.0,0.0,38.0,15620.0,0.0,1.0,411.05263157894734,0.0,1.0,0.0,2888.9473684210525,No
PRV53799,676,75.57162355361692,4.511834319526627,14.0,13.0,100000.0,7142.857142857143,36000.0,14952.0,1068.0,4.642857142857143,11.0,94.0,8.0,739.0,664.0,206440.0,279.3504736129905,3300.0,2750.0,3.7212449255751014,753.0,306440.0,17702.0,1.113905325443787,453.31360946745565,0.01859229747675963,0.9814077025232404,28857.142857142855,3020.6495263870092,No
PRV53801,58,75.80183624820033,4.017241379310345,,,,,,,,,,,,59.0,58.0,26260.0,445.08474576271186,3300.0,140.0,2.3728813559322033,59.0,26260.0,140.0,1.0172413793103448,452.7586206896552,0.0,1.0,0.0,2854.915254237288,No
PRV53802,76,73.3013797326993,5.026315789473684,46.0,42.0,448000.0,9739.130434782608,37000.0,46992.0,1068.0,6.3478260869565215,31.0,260.0,27.0,34.0,34.0,11870.0,349.11764705882354,3300.0,160.0,4.705882352941177,80.0,459870.0,47152.0,1.0526315789473684,6050.921052631579,0.575,0.425,27260.869565217392,2950.8823529411766,No
PRV53805,69,72.83802041484391,4.304347826086956,,,,,,,,,,,,70.0,69.0,22520.0,321.7142857142857,3300.0,140.0,2.0,70.0,22520.0,140.0,1.0144927536231885,326.3768115942029,0.0,1.0,0.0,2978.285714285714,No
PRV53806,161,74.48947160330071,4.180124223602484,,,,,,,,,,,,173.0,161.0,50270.0,290.5780346820809,3100.0,550.0,3.179190751445087,173.0,50270.0,550.0,1.0745341614906831,312.2360248447205,0.0,1.0,0.0,2809.421965317919,No
